Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,CL=F,JETS,SPY,CL=F,JETS,SPY,CL=F,JETS,SPY,CL=F,JETS,SPY,CL=F,JETS,SPY
Date,,,,,,,,,,,,,,,
2013-04-19,88.01000213623047,,124.6820297241211,88.79000091552734,,124.7381697776264,87.55999755859375,,123.59142230719124,88.37000274658203,,123.89615462900817,100652.0,,149687600
2013-04-22,88.76000213623047,,125.23531341552734,89.12999725341797,,125.53201864064405,87.55000305175781,,124.09659331677342,87.95999908447266,,124.92256643232223,238730.0,,106553500
2013-04-23,89.18000030517578,,126.52640533447266,89.5999984741211,,126.64668793487263,87.80000305175781,,125.23531906631368,89.27999877929688,,125.86081306094705,288801.0,,166141300
2013-04-24,91.43000030517578,,126.60657501220703,91.72000122070312,,126.94337845809642,89.20999908447266,,126.33391411539492,89.5999984741211,,126.56647674182811,257736.0,,96781200
2013-04-25,93.63999938964844,,127.11984252929688,93.87000274658203,,127.72128007236624,91.11000061035156,,126.78303897353142,91.58000183105469,,126.9754911560956,270121.0,,131060600
2013-04-26,93.0,,126.89527893066406,93.58000183105469,,127.18396937732703,92.05999755859375,,126.48629366006419,93.23999786376953,,126.96744848326094,240966.0,,95918800
2013-04-29,94.5,,127.74534606933594,94.69000244140625,,128.02600960181664,92.43000030517578,,127.03965538418848,92.69999694824219,,127.24013458008,214608.0,,88572800
2013-04-30,93.45999908447266,,128.05007934570312,94.62000274658203,,128.0821628726742,92.86000061035156,,127.19203466157204,94.41999816894531,,127.72130273007176,277499.0,,116010700
2013-05-01,91.02999877929688,,126.92738342285156,93.26000213623047,,127.83355327461173,90.11000061035156,,126.78304427988728,93.08000183105469,,127.76939846564584,332382.0,,138874200
2013-05-02,93.98999786376953,,128.10618591308594,94.25,,128.21845375557746,90.6500015258789,,127.12784661296959,91.0,,127.24812921696869,310808.0,,96407600
2013-05-03,95.61000061035156,,129.4053192138672,96.04000091552734,,129.8143046418891,93.55999755859375,,128.13027434877813,93.98999786376953,,129.22088176303623,297522.0,,144202300
2013-05-06,96.16000366210938,,129.73411560058594,97.16999816894531,,129.91855306213455,94.8499984741211,,129.44542502602766,95.58000183105469,,129.50156508265775,271004.0,,66882100
2013-05-07,95.62000274658203,,130.3916473388672,96.26000213623047,,130.4317333808559,94.91999816894531,,129.6458585192183,95.79000091552734,,130.01474554847155,260141.0,,90359200
2013-05-08,96.62000274658203,,130.9850311279297,96.7699966430664,,131.02512939802784,95.23999786376953,,130.17509991155282,95.55999755859375,,130.24726945596504,276315.0,,97419200
2013-05-09,96.38999938964844,,130.6161651611328,96.7699966430664,,131.27373033695682,95.3499984741211,,130.28737645508338,96.5999984741211,,130.92891211081343,272196.0,,106738600
2013-05-10,96.04000091552734,,131.04122924804688,96.23999786376953,,131.15349711232918,93.37000274658203,,130.3194967751354,96.16000366210938,,130.7044256552,354119.0,,103203000
2013-05-13,95.16999816894531,,131.14549255371094,95.80999755859375,,131.36201355626193,94.47000122070312,,130.56812360737757,95.76000213623047,,130.8728437275543,297036.0,,81843200
2013-05-14,94.20999908447266,,132.50070190429688,95.66000366210938,,132.59694023549503,93.8499984741211,,131.24971372522856,94.93000030517578,,131.24971372522856,269403.0,,119000900
2013-05-15,94.30000305175781,,133.21441650390625,94.44000244140625,,133.4790505194452,92.12999725341797,,132.2441040165429,94.12999725341797,,132.28420230428142,360684.0,,120718500
2013-05-16,95.16000366210938,,132.58889770507812,95.56999969482422,,133.40685612491313,93.2300033569336,,132.38841853996112,94.33999633789062,,132.94174299348842,297863.0,,109913600
2013-05-17,96.0199966430664,,133.87196350097656,96.44999694824219,,133.9521478218098,94.79000091552734,,132.90163899956403,95.1500015258789,,133.0780616361845,187754.0,,129801000
2013-05-20,96.70999908447266,,133.86392211914062,97.11000061035156,,134.38517521179037,95.2300033569336,,133.60731518926062,95.93000030517578,,133.7436395326774,118621.0,,85071200
2013-05-21,96.16000366210938,,134.05641174316406,96.97000122070312,,134.5616231740164,95.5,,133.51912902863936,96.69999694824219,,133.98424217769306,259159.0,,95804200
2013-05-22,94.27999877929688,,133.06202697753906,96.19000244140625,,135.58005706433988,94.01000213623047,,132.45257471432475,95.9000015258789,,134.19273241722783,336497.0,,244031800
2013-05-23,94.25,,132.67706298828125,94.45999908447266,,133.04594990805487,92.20999908447266,,131.46617365621253,94.18000030517578,,131.64259623919907,323633.0,,211064400
2013-05-24,94.1500015258789,,132.5648651123047,94.38999938964844,,132.62100516208386,93.04000091552734,,131.49831429301508,94.37000274658203,,131.89125793263105,203991.0,,151573900
2013-05-28,95.01000213623047,,133.3587646484375,95.91999816894531,,134.54559807169454,93.2300033569336,,132.96582101620575,93.88999938964844,,133.95217524192645,240990.0,,143679800
2013-05-29,93.12999725341797,,132.49267578125,95.22000122070312,,132.9577889272777,92.83000183105469,,131.78698518227316,95.05000305175781,,132.6530566711236,293461.0,,160363400
2013-05-30,93.61000061035156,,132.98182678222656,93.98999786376953,,133.59127897270815,91.6500015258789,,132.49265718319666,92.88999938964844,,132.59691025330534,294855.0,,107793800
2013-05-31,91.97000122070312,,131.0732421875,93.8499984741211,,133.3667237393884,91.55999755859375,,130.81663528463523,93.63999938964844,,132.6129203135107,267978.0,,176850100
2013-06-03,93.44999694824219,,131.79501342773438,93.69999694824219,,131.88322475344137,91.26000213623047,,130.43977225836227,91.7300033569336,,131.37801332109427,287474.0,,168390700
2013-06-04,93.30999755859375,,131.16151428222656,94.41000366210938,,132.396473048273,92.37999725341797,,130.49592184738225,93.3499984741211,,131.86720500568168,301136.0,,157631500
2013-06-05,93.73999786376953,,129.32510375976562,94.4800033569336,,131.04921969192588,93.41000366210938,,129.2128359163172,93.86000061035156,,130.7845857245952,268909.0,,211737800
2013-06-06,94.76000213623047,,130.49591064453125,95.31999969482422,,130.50393764333214,93.69000244140625,,128.5071605102191,93.69999694824219,,129.26897898330478,267164.0,,200225500
2013-06-07,96.02999877929688,,132.15585327148438,96.38999938964844,,132.27613586255436,93.72000122070312,,130.82466882768946,94.72000122070312,,131.39403497673092,330833.0,,188337800
2013-06-10,95.7699966430664,,132.15585327148438,96.25,,132.63699587204013,95.19000244140625,,131.81102278329075,96.08999633789062,,132.56482631739814,234601.0,,105667100
2013-06-11,95.37999725341797,,130.7926025390625,95.91000366210938,,131.94735216621984,94.04000091552734,,130.5039120732041,95.76000213623047,,130.95298341203355,257474.0,,159505400
2013-06-12,95.87999725341797,,129.71002197265625,96.44999694824219,,131.8270815018006,94.45999908447266,,129.58973936611062,94.88999938964844,,131.6907571356231,244870.0,,177361500
2013-06-13,96.69000244140625,,131.68275451660156,96.91999816894531,,131.91530498945934,95.0199966430664,,129.34917384421493,95.7699966430664,,129.63786436282234,224449.0,,163587800
2013-06-14,97.8499984741211,,130.85675048828125,98.25,,132.0516106782344,96.41999816894531,,130.6402418071782,96.63999938964844,,131.53838452182518,240906.0,,141197500
2013-06-17,97.7699966430664,,131.8671875,98.73999786376953,,132.49268156319766,97.37999725341797,,130.8888481219158,97.8499984741211,,131.746892650137,242794.0,,136295600
2013-06-18,98.44000244140625,,132.9097137451172,98.66999816894531,,133.11019297363785,97.41000366210938,,131.9313741310339,97.93000030517578,,131.93938889511355,145618.0,,114695600
2013-06-19,98.23999786376953,,131.0732421875,99.01000213623047,,133.02992029647424,97.56999969482422,,131.01711439848467,98.58999633789062,,132.7973699083695,111300.0,,206149500
2013-06-20,95.4000015258789,,127.8255386352539,98.02999877929688,,131.0893460279038,94.88999938964844,,127.48873503282643,98.0199966430664,,129.79825943379183,376229.0,,321255900
2013-06-21,93.69000244140625,,128.23583984375,95.83999633789062,,128.79207974926527,93.12000274658203,,126.94597929812711,94.95999908447266,,128.6953445137012,340903.0,,271956800
2013-06-24,95.18000030517578,,126.61550903320312,95.58999633789062,,127.71994448355379,92.66999816894531,,125.54331457585089,93.8499984741211,,126.89767000130594,315821.0,,222329000
2013-06-25,95.31999969482422,,127.83283233642578,96.16999816894531,,129.06625649228707,94.58999633789062,,126.90574070029535,95.0199966430664,,127.76026856764723,267541.0,,162262200
2013-06-26,95.5,,129.0984344482422,95.69999694824219,,129.38865247855276,93.68000030517578,,128.38095269289425,95.16999816894531,,128.8807678502536,291417.0,,134848000
2013-06-27,97.05000305175781,,129.85626220703125,97.41000366210938,,130.45282507183518,95.3499984741211,,129.75145746430223,95.5199966430664,,129.8723888523033,269312.0,,129483700
2013-06-28,96.55999755859375,,129.32415771484375,97.81999969482422,,130.11419089945122,96.33000183105469,,128.87271018078235,96.80999755859375,,129.49345669062814,247607.0,,160402900
2013-07-01,97.98999786376953,,130.08200073242188,98.27999877929688,,130.98489615324,96.06999969482422,,129.85627687721737,96.58000183105469,,130.0013797979799,229193.0,,131954800
2013-07-02,99.5999984741211,,129.9610595703125,99.87000274658203,,130.8397710218383,97.77999877929688,,129.38868055540436,98.05999755859375,,129.8884958212217,285781.0,,154863700
2013-07-03,101.23999786376953,,130.01748657226562,102.18000030517578,,130.41250940900917,99.58999633789062,,129.16295892231386,99.61000061035156,,129.37255609838815,353250.0,,75216400
2013-07-05,103.22000122070312,,131.42015075683594,103.68000030517578,,131.46851836810316,100.70999908447266,,130.03355516241456,101.08999633789062,,130.97676048518605,256027.0,,122416900
2013-07-08,103.13999938964844,,132.16995239257812,104.12000274658203,,132.52466482207356,102.12999725341797,,131.46859700763872,103.94999694824219,,132.09740093227975,253202.0,,108092500
2013-07-09,103.52999877929688,,133.12118530273438,104.76000213623047,,133.28241481899232,102.30999755859375,,132.42788731190393,103.0,,133.00025393977322,285670.0,,119298000
2013-07-10,106.5199966430664,,133.16952514648438,106.66000366210938,,133.62097261823783,104.20999908447266,,132.71807767473092,104.56999969482422,,132.9921690252925,404821.0,,121410100
2013-07-11,104.91000366210938,,134.9833526611328,107.44999694824219,,135.12039830408497,104.30999755859375,,133.16142426431665,106.1500015258789,,134.71731854210165,316730.0,,135592200
2013-07-12,105.94999694824219,,135.03982543945312,106.33000183105469,,135.3784110837679,104.36000061035156,,134.73349307613353,104.58000183105469,,134.94309019851246,234756.0,,104212700
2013-07-15,106.31999969482422,,135.5557861328125,106.62999725341797,,135.74926894270232,104.6500015258789,,135.1768899849184,106.05000305175781,,135.4106832511633,210806.0,,69450600
2013-07-16,106.0,,135.0478973388672,107.18000030517578,,135.7250686396748,105.66000366210938,,134.6851278777933,106.44000244140625,,135.6444477367594,250921.0,,88702100
2013-07-17,106.4800033569336,,135.3945770263672,106.5999984741211,,135.8218408659105,105.11000061035156,,135.21722083247835,105.77999877929688,,135.56387604817968,262789.0,,92873900
2013-07-18,108.04000091552734,,136.13619995117188,108.43000030517578,,136.45867124814097,106.1500015258789,,135.59607436739861,106.55999755859375,,135.68475243643735,155963.0,,103620100
2013-07-19,108.05000305175781,,136.3780517578125,109.31999969482422,,136.4264193776021,107.4800033569336,,135.684753838443,108.12000274658203,,135.85405280872888,112373.0,,103831700
2013-07-22,106.91000366210938,,136.64413452148438,108.79000091552734,,136.8376173704154,106.43000030517578,,136.24911165113525,108.33999633789062,,136.57158306602025,283866.0,,79428600
2013-07-23,107.2300033569336,,136.3538818359375,107.55000305175781,,136.91013412221824,105.45999908447266,,136.28133039886353,107.0,,136.88595030986025,241640.0,,80829700
2013-07-24,105.38999938964844,,135.8540496826172,107.5199966430664,,136.93430083646828,104.79000091552734,,135.579946008413,107.36000061035156,,136.87786374733088,278262.0,,112914000
2013-07-25,105.48999786376953,,136.1846160888672,105.87000274658203,,136.3055474811981,104.08000183105469,,135.38652548420563,105.37000274658203,,135.61224932199138,270580.0,,111088600
2013-07-26,104.69999694824219,,136.3297119140625,105.62999725341797,,136.37002237244084,103.9000015258789,,135.04792052439484,105.55999755859375,,135.61223003861724,208855.0,,107814600
2013-07-29,104.55000305175781,,135.91050720214844,105.37000274658203,,136.2894033743944,103.87000274658203,,135.5235538585233,104.61000061035156,,135.98305864763594,206326.0,,79695000
2013-07-30,103.08000183105469,,135.91050720214844,104.54000091552734,,136.46675955293614,102.66999816894531,,135.58804813263163,104.5199966430664,,136.3216566619611,235605.0,,85209600
2013-07-31,105.02999877929688,,136.0072784423828,105.43000030517578,,136.92630048163284,102.93000030517578,,135.82992223296375,103.1500015258789,,136.19269182458376,299127.0,,142388700
2013-08-01,107.88999938964844,,137.57923889160156,108.05999755859375,,137.70015794512253,105.0999984741211,,136.96654955103472,105.26000213623047,,137.03911328417004,267594.0,,110438400
2013-08-02,106.94000244140625,,137.81301879882812,108.81999969482422,,137.829145439518,106.44999694824219,,137.08747988107908,107.80000305175781,,137.27289319543314,249314.0,,91116700
2013-08-05,106.55999755859375,,137.6114501953125,107.69000244140625,,137.8210595775754,105.69999694824219,,137.32930169760334,106.83999633789062,,137.50665780520114,204860.0,,54072700
2013-08-06,105.30000305175781,,136.8295440673828,107.2699966430664,,137.64377360378083,104.86000061035156,,136.5232116080989,106.4800033569336,,137.3454860157322,272996.0,,87495000
2013-08-07,104.37000274658203,,136.3861541748047,105.7699966430664,,136.58769419147228,104.0999984741211,,135.87828169750028,105.68000030517578,,136.3942236481283,294242.0,,84854700
2013-08-08,103.4000015258789,,136.88592529296875,104.95999908447266,,137.19225762719327,102.22000122070312,,136.18455795969646,104.18000030517578,,137.03102814059804,320070.0,,102181300
2013-08-09,105.97000122070312,,136.49098205566406,106.23999786376953,,137.12785550486151,103.62000274658203,,136.01535048795307,103.87000274658203,,136.70864875484799,303796.0,,91757700
2013-08-12,106.11000061035156,,136.3297119140625,106.45999908447266,,136.4909414465511,105.02999877929688,,135.74121858501803,105.83999633789062,,135.80571285821844,257139.0,,68593300
2013-08-13,106.83000183105469,,136.7327423095703,107.19999694824219,,136.96652320174422,105.55999755859375,,135.7653531644384,106.1500015258789,,136.57151283555174,276773.0,,80806000
2013-08-14,106.8499984741211,,136.0314178466797,107.05999755859375,,136.88594532158467,105.5999984741211,,135.99916456402866,106.54000091552734,,136.66827871727125,270921.0,,79829200
2013-08-15,107.33000183105469,,134.12887573242188,107.87000274658203,,134.97533370856425,106.5999984741211,,133.89508249440289,106.9800033569336,,134.9592193687871,251868.0,,152931800
2013-08-16,107.45999908447266,,133.6855010986328,108.16999816894531,,134.33043149526657,106.55999755859375,,133.41946684873298,107.18000030517578,,133.87091443606934,179859.0,,130868200
2013-08-19,107.0999984741211,,132.83096313476562,107.80000305175781,,133.99183529746892,106.55999755859375,,132.82289366353757,107.77999877929688,,133.53231827430588,102781.0,,96437600
2013-08-20,104.97000122070312,,133.48397827148438,107.0999984741211,,133.98379355011642,104.5,,132.90354207002906,106.93000030517578,,133.04864496988003,361065.0,,89294400
2013-08-21,103.8499984741211,,132.6616668701172,105.3499984741211,,133.84672286873646,103.5,,132.36339165312577,105.18000030517578,,133.11311443130103,259243.0,,159530500
2013-08-22,105.02999877929688,,133.8709259033203,105.25,,134.06440872919126,103.52999877929688,,132.92772019162186,103.87999725341797,,132.93577736314867,204692.0,,101471400
2013-08-23,106.41999816894531,,134.32237243652344,106.94000244140625,,134.4916714454113,104.30000305175781,,133.63714383156102,105.22000122070312,,134.26594763424424,259545.0,,90888900
2013-08-26,105.91999816894531,,133.82257080078125,107.37000274658203,,134.87058134557097,105.55999755859375,,133.73389270158304,106.91000366210938,,134.45943183973094,165995.0,,89702100
2013-08-27,109.01000213623047,,131.67005920410156,109.31999969482422,,133.8225040277018,105.87999725341797,,131.57332398088994,106.13999938964844,,132.50040267272195,295934.0,,158619400
2013-08-28,110.0999984741211,,132.13768005371094,112.23999786376953,,132.6052542997616,109.11000061035156,,131.44438200625993,109.22000122070312,,131.6136687067979,336171.0,,108113000
2013-08-29,108.80000305175781,,132.3472900390625,110.06999969482422,,133.04864532560208,107.72000122070312,,131.72654337453594,109.52999877929688,,131.84747475909415,250038.0,,119200500
2013-08-30,107.6500015258789,,131.9280548095703,108.75,,132.6374794153898,106.75,,131.5411015250429,108.16999816894531,,132.62135277406944,250038.0,,134928900
2013-09-03,108.54000091552734,,132.52464294433594,108.83000183105469,,133.48397532000223,104.20999908447266,,131.96839057182183,107.06999969482422,,133.2018143973855,288018.0,,142375100
2013-09-04,107.2300033569336,,133.62103271484375,108.61000061035156,,133.8467565522407,106.7699966430664,,132.31505732690047,108.44000244140625,,132.55689550909253,224377.0,,97389400
2013-09-05,108.37000274658203,,133.79031372070312,108.54000091552734,,134.1450137738125,107.12999725341797,,133.6048880712989,107.58999633789062,,133.70163563216954,184889.0,,63090500
2013-09-06,110.52999877929688,,133.85475158691406,110.69999694824219,,134.61254367540624,108.12000274658203,,132.5971444192125,108.5199966430664,,134.23364763116015,269866.0,,159756500
2013-09-09,109.5199966430664,,135.1365966796875,110.45999908447266,,135.2172052942665,108.76000213623047,,134.18532153986789,110.27999877929688,,134.18532153986789,266915.0,,87559300
2013-09-10,107.38999938964844,,136.13619995117188,108.94999694824219,,136.16038376081679,106.38999938964844,,135.64444198668843,108.91999816894531,,135.95078664355353,325314.0,,105847200
2013-09-11,107.55999755859375,,136.5634765625,108.08999633789062,,136.5634765625,106.52999877929688,,135.71701854288744,107.36000061035156,,135.9507994918896,238235.0,,94545900
2013-09-12,108.5999984741211,,136.20071411132812,109.16000366210938,,136.69247214766406,107.30000305175781,,136.01530077661837,107.7699966430664,,136.51511598367247,249780.0,,83209000
2013-09-13,108.20999908447266,,136.507080078125,108.73999786376953,,136.61188481890767,107.2300033569336,,136.03144861015517,108.63999938964844,,136.34585053147728,207037.0,,72727800
2013-09-16,106.58999633789062,,137.2971649169922,108.0,,138.04690042634115,106.05999755859375,,137.07949818188695,107.5,,137.98240612330883,282888.0,,106299200
2013-09-17,105.41999816894531,,137.90977478027344,106.43000030517578,,137.94201576260323,104.94000244140625,,137.418016767836,106.22000122070312,,137.418016767836,304851.0,,82523300
2013-09-18,108.06999969482422,,139.50599670410156,108.48999786376953,,139.88489290514192,105.31999969482422,,137.51478043089827,105.52999877929688,,137.86142334192087,199888.0,,203460600
2013-09-19,106.38999938964844,,139.27218627929688,108.98999786376953,,139.94936997511434,106.08000183105469,,139.13514056613812,108.22000122070312,,139.88487570403532,139835.0,,146616900
2013-09-20,104.68000030517578,,138.2984619140625,106.45999908447266,,139.60270632889512,104.31999969482422,,138.185049893685,106.37000274658203,,139.60270632889512,250360.0,,132867100
2013-09-23,103.58999633789062,,137.6584930419922,105.12000274658203,,138.24175842951854,103.12000274658203,,137.2210501818394,104.88999938964844,,138.11215351305572,223392.0,,104616500
2013-09-24,103.12999725341797,,137.33448791503906,103.63999938964844,,138.1445775092343,102.30000305175781,,137.07526567260942,103.44000244140625,,137.6342171093757,259543.0,,106333100
2013-09-25,102.66000366210938,,136.93751525878906,103.95999908447266,,137.69900131993367,102.19999694824219,,136.8160067856209,103.41000366210938,,137.4235738734298,236195.0,,117306500
2013-09-26,103.02999877929688,,137.4640655517578,103.29000091552734,,137.8529049836965,102.19999694824219,,136.94560885551198,102.30000305175781,,137.16433644390742,183778.0,,77146900
2013-09-27,102.87000274658203,,136.83226013183594,103.7699966430664,,137.01857730984506,102.36000061035156,,136.47581867060916,102.91000366210938,,136.7755479171006,232299.0,,99141800
2013-09-30,102.33000183105469,,136.10311889648438,102.76000213623047,,136.53246529986575,101.05000305175781,,135.40644150139664,102.45999908447266,,135.673772493103,226707.0,,143937000
2013-10-01,102.04000091552734,,137.1805419921875,102.58000183105469,,137.31015926845754,101.05999755859375,,136.07072342146168,102.30999755859375,,136.2084371421297,223028.0,,127160000
2013-10-02,104.0999984741211,,137.05091857910156,104.2300033569336,,137.18053584956766,101.43000030517578,,135.95730530712487,101.62000274658203,,136.37855525564808,300526.0,,113350000
2013-10-03,103.30999755859375,,135.78720092773438,104.37999725341797,,136.85652502379142,102.87000274658203,,135.15533209314978,103.81999969482422,,136.73500417961125,226225.0,,176698000
2013-10-04,103.83999633789062,,136.81594848632812,104.19000244140625,,136.95366215089823,102.9000015258789,,135.71422680878848,102.91999816894531,,135.8924474008154,165197.0,,96878000
2013-10-07,103.02999877929688,,135.63327026367188,103.73999786376953,,136.45956496120968,101.86000061035156,,135.48746009639203,103.44999694824219,,135.625173819151,269025.0,,96295000
2013-10-08,103.48999786376953,,134.05355834960938,104.08000183105469,,135.7871487560335,102.8499984741211,,133.95635160040177,103.16000366210938,,135.60892814183268,194195.0,,178015000
2013-10-09,101.61000061035156,,134.1508026123047,103.75,,134.6368488104539,101.18000030517578,,133.28400106608214,103.48999786376953,,134.31281801168777,283131.0,,168973000
2013-10-10,103.01000213623047,,137.04281616210938,103.56999969482422,,137.11572123820028,101.16000366210938,,135.4712408189083,101.45999908447266,,135.51984420296895,296858.0,,195955000
2013-10-11,102.0199966430664,,137.92581176757812,102.94999694824219,,137.97442751303237,100.5999984741211,,136.71878651659537,102.94000244140625,,136.83219853402292,298216.0,,105040000
2013-10-14,102.41000366210938,,138.47669982910156,102.62000274658203,,138.59011186361494,101.05999755859375,,136.96993287857524,101.37000274658203,,137.07524846811793,170674.0,,112106000
2013-10-15,101.20999908447266,,137.47218322753906,102.45999908447266,,138.6468105094059,100.87000274658203,,137.28586610693566,102.19000244140625,,138.1283537330861,240218.0,,155485000
2013-10-16,102.29000091552734,,139.3921356201172,102.97000122070312,,139.4650407238691,100.75,,138.2337009628914,100.87999725341797,,138.2985096198889,235236.0,,161676000
2013-10-17,100.66999816894531,,140.32366943359375,102.31999969482422,,140.404683307928,100.02999877929688,,138.80069759517886,102.12999725341797,,138.8249992852828,266625.0,,129389000
2013-10-18,100.80999755859375,,141.27146911621094,101.70999908447266,,141.36867587434602,100.51000213623047,,140.55858659393633,100.72000122070312,,140.8421227864723,116680.0,,138316000
2013-10-21,99.22000122070312,,141.2795867919922,100.94999694824219,,141.56312302714088,98.9800033569336,,140.96365241958983,100.62999725341797,,141.32009373429676,90824.0,,104104000
2013-10-22,97.80000305175781,,142.09774780273438,99.7699966430664,,142.5189852816827,97.5,,141.30385149652705,99.05999755859375,,141.6927032076825,347314.0,,126663000
2013-10-23,96.86000061035156,,141.41734313964844,98.29000091552734,,141.6765653761165,96.16000366210938,,140.92318800411437,98.12000274658203,,141.61175672675301,356194.0,,105484000
2013-10-24,97.11000061035156,,141.88717651367188,97.69000244140625,,142.06539719950058,95.94999694824219,,141.3687197078934,97.0999984741211,,141.70085938248195,248742.0,,70350000
2013-10-25,97.8499984741211,,142.5352020263672,98.05999755859375,,142.57570896133652,96.98999786376953,,141.90333339598521,97.19000244140625,,142.17876077620687,192632.0,,93625000
2013-10-28,98.68000030517578,,142.76205444335938,98.81999969482422,,142.95648035332061,97.37000274658203,,142.33270804138888,97.87999725341797,,142.4866270083186,230155.0,,84979000
2013-10-29,98.19999694824219,,143.52352905273438,98.56999969482422,,143.58024124066267,97.69000244140625,,142.88356390329847,98.54000091552734,,143.08608624135803,183243.0,,87401000
2013-10-30,96.7699966430664,,142.81063842773438,97.81999969482422,,143.7989483707068,96.55000305175781,,142.3002905700224,97.7699966430664,,143.693645166312,268138.0,,140002000
2013-10-31,96.37999725341797,,142.40557861328125,97.02999877929688,,143.29668170010095,96.02999877929688,,142.1949598659332,96.62000274658203,,142.69721122706036,255401.0,,133795000
2013-11-01,94.61000061035156,,142.74583435058594,96.6500015258789,,143.0698651111177,94.36000061035156,,141.9438415309452,96.31999969482422,,142.59191541298995,282138.0,,142805000
2013-11-04,94.62000274658203,,143.2481231689453,95.11000061035156,,143.3048230044127,94.05999755859375,,142.55954217166015,94.5199966430664,,143.1347111370261,219109.0,,85677000
2013-11-05,93.37000274658203,,142.79446411132812,94.9000015258789,,143.18330356800462,93.06999969482422,,142.22740399513668,94.47000122070312,,142.68914853225562,226454.0,,85825000
2013-11-06,94.80000305175781,,143.52352905273438,95.4000015258789,,143.7908600222909,93.6500015258789,,143.01316880530985,93.73999786376953,,143.41011703786032,282722.0,,87348000
2013-11-07,94.19999694824219,,141.70896911621094,95.30999755859375,,143.90431739151728,93.80000305175781,,141.57125536624505,94.91000366210938,,143.79090534089914,260597.0,,157000000
2013-11-08,94.5999984741211,,143.62078857421875,94.91999816894531,,143.63699382829114,93.9000015258789,,141.64418021193575,94.36000061035156,,141.66037310502105,241690.0,,136713000
2013-11-11,95.13999938964844,,143.6450958251953,95.37999725341797,,143.81520772143506,94.11000061035156,,143.3129561178881,94.44999694824219,,143.48306801412784,206721.0,,62614000
2013-11-12,93.04000091552734,,143.35345458984375,95.22000122070312,,143.677485470836,92.86000061035156,,142.8754923530494,95.0,,143.3372493374984,353689.0,,83990000
2013-11-13,93.87999725341797,,144.50375366210938,94.54000091552734,,144.544248244033,92.93000030517578,,142.6486419814201,93.06999969482422,,142.6486419814201,305009.0,,103844000
2013-11-14,93.76000213623047,,145.22474670410156,94.43000030517578,,145.34625518351788,92.51000213623047,,144.3984519611165,93.5,,144.63337247498296,315066.0,,103435000
2013-11-15,93.83999633789062,,145.85659790039062,94.55000305175781,,145.91329773027434,93.58000183105469,,145.27333254767805,93.88999938964844,,145.45964964727193,204366.0,,102818000
2013-11-18,93.02999877929688,,145.34629821777344,94.30000305175781,,146.22119661156566,92.72000122070312,,145.02226726940077,93.77999877929688,,146.099688096173,169443.0,,104796000
2013-11-19,93.33999633789062,,145.0303192138672,93.45999908447266,,145.7107914132383,92.43000030517578,,144.77919345178864,93.0,,145.27334853106674,131463.0,,93891000
2013-11-20,93.33000183105469,,144.57664489746094,93.93000030517578,,145.75936840679248,92.7300033569336,,144.17969667255798,93.33000183105469,,145.32192560384382,225891.0,,124909000
2013-11-21,95.44000244140625,,145.74317932128906,95.62999725341797,,145.8565913369362,93.47000122070312,,144.89258302344425,93.7300033569336,,144.98169334723718,222138.0,,92841000
2013-11-22,94.83999633789062,,146.47222900390625,95.56999969482422,,146.4884342492827,94.05000305175781,,145.6297416590369,95.29000091552734,,145.7998534720582,257843.0,,81296000
2013-11-25,94.08999633789062,,146.32643127441406,94.5,,146.76387404879267,93.08000183105469,,146.11580014961788,94.1500015258789,,146.7314759162756,270860.0,,79486000
2013-11-26,93.68000030517578,,146.36697387695312,94.69000244140625,,146.80442915585468,93.43000030517578,,146.14825859848793,94.20999908447266,,146.3993843810865,160178.0,,86994000
2013-11-27,92.30000305175781,,146.7233428955078,93.5999984741211,,146.82056199897585,91.7699966430664,,146.34260000612161,93.5,,146.52082060800365,230878.0,,58800000
2013-11-29,92.72000122070312,,146.6261749267578,93.9000015258789,,147.233741949935,92.05999755859375,,146.46415952610712,92.33000183105469,,146.8854094565851,143205.0,,55870900
2013-12-02,93.81999969482422,,146.24545288085938,94.08000183105469,,146.9745284686916,92.55999755859375,,146.01862881526782,92.70999908447266,,146.6991010120425,234800.0,,99726000
2013-12-03,96.04000091552734,,145.6136016845703,96.95999908447266,,146.13205852019,93.66999816894531,,145.14374824588592,93.86000061035156,,145.76752068218937,319271.0,,116563000
2013-12-04,97.19999694824219,,145.59732055664062,97.58000183105469,,146.20488742368167,96.30000305175781,,144.4794059267512,96.9000015258789,,145.08697279379226,325857.0,,123033000
2013-12-05,97.37999725341797,,144.9574432373047,97.98999786376953,,145.60551742632134,97.01000213623047,,144.81972948079903,97.33000183105469,,145.33818635981496,216392.0,,106934000
2013-12-06,97.6500015258789,,146.5775909423828,98.06999969482422,,146.71530466921163,97.08000183105469,,145.93761333778406,97.37999725341797,,146.358863324015,223944.0,,127728000
2013-12-09,97.33999633789062,,146.95021057128906,97.97000122070312,,147.1689381679169,97.0999984741211,,146.7557970284938,97.66000366210938,,147.00692276192646,210090.0,,70124000
2013-12-10,98.51000213623047,,146.42367553710938,98.73999786376953,,146.9178306211899,97.23999786376953,,146.33456519863634,97.25,,146.60999265901313,264838.0,,80976000
